u,g,r,i,z,redshift,class,snr_r,extinction_r
20.64702967877326,20.261834980597612,19.956875772420123,20.34847939135699,20.632377199614403,1.4870517769878602,QSO,13.43567533833007,0.05707496726347332
19.339053670858284,20.396160712059753,20.84354933769285,20.552705620969306,20.130890760126384,2.5680645761352157,QSO,10.864392446801967,0.08053252916621526
16.428668871134757,16.89394077546343,16.52313406743142,16.576136603984352,16.954394265358424,0.0021195006808029165,Star,19.743338737634637,0.0855244091873472
19.760770572587,19.853830650502,20.14928628662697,19.53832123985455,19.289596755070846,0.12467002140298811,Galaxy,13.036806946551094,0.12641378838628303
19.167864272861788,19.495184042875547,20.0151161083579,19.061587335814636,19.905051015378604,0.22914851327654076,Galaxy,12.457714139945613,0.03556009817749589
19.80534223661747,19.35481596131919,20.06356964550897,19.539596224994423,19.668462346385894,0.19460293564948658,Galaxy,13.563404740576214,0.052666923647868534
19.446720147537953,20.063779165721492,20.223013397757708,19.590980684903812,19.778263733194063,0.1652349397461049,Galaxy,12.296487771334123,0.1641338747820824
20.1277372388239,20.085129738244028,19.48066662581794,19.98224377940128,19.525799719501563,0.4033036230088328,Galaxy,12.659625184469876,0.07180708148132076
20.26826077670002,19.987462475371128,20.113769426997795,20.80677682139947,20.370694617406986,1.5380269509768671,QSO,12.664174916701255,0.023270185702901763
17.06212481444268,16.539405827397744,17.04170359177275,16.95092028160696,16.654073821368744,0.00037065551566549556,Star,20.336833941922627,0.06252349569955502
16.85251529033542,16.768871633829935,16.710220588834424,17.03422975313379,17.05296947454296,0.0014424546049697112,Star,24.123573159717164,0.0
19.898673259844298,19.631225552860663,19.63413986960209,19.761204522296495,20.074630407471858,0.3063636063382424,Galaxy,13.679964176693392,0.08722762137368459
20.043380694571873,19.697351446179095,20.02297186518251,19.501483699087625,19.502865685877055,0.4310463547987094,Galaxy,11.233396210588774,0.10429354280834656
20.66253651875961,19.139035147257918,19.916974653918103,20.40840655671916,21.01049782382995,1.45450192475318,QSO,12.573180468455327,0.052650128714937405
19.184316833001734,20.380412430298605,20.231600332064954,20.176046090768278,20.090179298089417,0.6775342305240154,QSO,12.935863492890979,0.0658782823324548
16.788615409018057,16.41769038349242,16.789316779142972,17.019638125750728,17.257416892087424,0.0025902188056217794,Star,21.58926897389551,0.10770962466106737
19.9831676811222,19.749041695747994,20.134597142496506,20.558949543455885,20.677662411711307,1.438581709443604,QSO,13.631623551722928,0.027493536054617893
20.21367108628983,20.008167654251444,20.170154332896193,20.143601518575032,20.483164960936836,2.1203090884672076,QSO,13.049592584792723,0.040352863634013636
19.392673787055497,19.875379901417862,19.615549629697856,19.842425544525977,19.446652282413392,0.07995893042764168,Galaxy,12.054409507142736,0.07315654454853081
20.811424325717546,19.786244195356506,20.669428625309703,20.037527241461717,20.236964809647322,1.7213909083350132,QSO,11.630358259864348,0.05742995487599545
19.061465195551808,19.430069441817874,20.209420049433554,19.890582419495956,18.97968427126533,0.21148241915395333,Galaxy,10.923249262350375,0.07118399307579237
19.805628833149402,20.40722389457154,19.62358530085954,19.145039776311286,19.32865922569208,0.013598196163410903,Galaxy,13.199732014120853,0.042087490417804345
16.95138012052291,16.770807167140916,16.69471428533461,17.28353778707796,17.191341702046874,8.224646258248578e-05,Star,21.382484824741482,0.08642940457764524
20.751932931901756,20.43411972777831,19.442753762303802,20.375645869673825,19.75702590904336,1.4551783271791805,QSO,12.88128467119675,0.07552300744460035
20.433131778709335,19.81893300107165,19.916915675809268,19.941354109134664,19.461824007304415,0.08586953214435289,Galaxy,15.196132182052187,0.09647571482699098
20.693754498479073,19.693034415182694,19.713591797151413,19.6409305654851,19.636589531524972,0.23872014709254583,Galaxy,12.794167564423564,0.08601198501440878
19.399049701693514,19.750930181867457,19.942243836808416,19.81092835614949,19.481500404238037,0.38190207925423725,Galaxy,12.62984970645748,0.08620070217488071
19.843013672021453,20.16287651603309,19.833960883756834,19.364107105095798,19.48197232567346,0.4497079901797166,Galaxy,11.659114996944671,0.03661077936409659
16.44730484240067,16.059182960953365,17.068263998554023,17.264512278013342,16.998983061597176,0.001414616285026703,Star,18.016058339496496,0.09477774654934616
16.466045988005693,15.883234358053093,16.990611342858383,16.768497684893813,16.68261668454468,0.0,Star,22.605176517172747,0.07007400794586674
20.249237852176616,20.560385262007795,19.64622399764466,19.464770298391766,20.034368078274472,0.12890195903597898,Galaxy,12.09585728812011,0.07500205077051147
16.561085360634607,16.79411970668751,16.86693660552185,16.843325661545236,16.940537035560425,0.0011299298541660738,Star,21.11584868359284,0.11144793129172428
16.411390077020023,16.599821967555766,16.989594445128418,17.407848442286994,17.092064097798627,0.0017368365309200513,Star,22.039209449843888,0.05841693330449314
19.956181972821554,19.25920542665285,19.409700701942338,19.534529648157136,19.653212384764053,0.10423980072297262,Galaxy,13.318678653800967,0.12053552985377002
19.688129267546845,19.556313104194743,19.34334206412743,19.367528081198813,19.548457395646153,0.26098317270866334,Galaxy,13.808421489642734,0.1233342589811928
19.617537521553857,18.965277780103563,19.942776766837035,19.355762171456146,19.005666857668658,0.15881584895861017,Galaxy,11.478408153028976,0.10258353312093116
17.076457181235547,16.335794881620647,16.374947372220937,16.812857211701104,16.682195470689706,0.00120541052696126,Star,22.00094945047545,0.05058137567697735
16.62641227902449,17.049938486418604,16.489476565787808,16.713058656732585,16.42962087507085,0.0003699174897443306,Star,21.77555228872153,0.014411202631192055
16.435629107666507,16.543002527190076,16.466668529724732,16.49476150043052,17.06506074880793,0.0001368143376557229,Star,20.33763702542678,0.11236504742779824
19.886039254327613,19.93168165630068,19.825861650144667,19.274687307649923,19.50377355070555,0.2878051643339405,Galaxy,11.944152783322458,0.08334155183993239
20.325015965593032,20.135315537301476,20.208745516364438,20.31486134061144,20.397110579820566,1.3826853195670115,QSO,11.627165997041443,0.05764407587535613
20.392039681485567,19.72364441942829,19.60123986479646,19.569659774249015,19.850923854295655,0.17694916916256087,Galaxy,12.032287534891092,0.11520687031266807
16.166244771106655,16.385106824729284,16.62856523424098,16.961915695530255,17.252651972952634,0.002696586682970851,Star,20.272024454988987,0.05415323357366572
20.256101312377712,19.53746686273159,19.720578484923646,19.10683761096169,19.780532628306837,0.23076484686123772,Galaxy,12.813277889745498,0.06727534225307172
20.319173270787367,20.17000185787639,20.006550522645153,20.425060337483895,20.08343221674894,1.862510628020269,QSO,11.59267528140772,0.09574671092950983
19.52097711736148,19.739856317949705,19.91579332528467,19.76636761183994,19.59033395013021,0.14933726685849785,Galaxy,12.705922898792172,0.04659191505155368
20.17109695982048,19.645252482299846,19.3700614497407,19.48028982818697,19.263073175962568,0.2320797715514203,Galaxy,13.537873072188177,0.07671557271178799
19.90430175365647,20.04847218214124,19.23114778079212,20.11351373959794,20.35358831847229,0.2593428069120765,Galaxy,12.357981704378002,0.11267411551740084
19.593194310018255,19.538181103067547,19.443276270570696,19.582146521851797,19.905504411858033,0.24144207194488781,Galaxy,12.114988197208653,0.0863333223086339
17.231636502564175,17.20926595169475,16.796304212121207,17.068614270222305,16.90882707267549,0.0004168849276973089,Star,20.867171588081234,0.11742279010471042
20.342705262985586,19.457084836649823,19.824644165794744,20.169168360697,19.280397620128287,0.28649805354234126,Galaxy,13.161586255014418,0.11400807074017993
19.625707964733305,19.64268256355723,19.763833549267737,19.715130053280436,19.436784306276973,0.1604566295731541,Galaxy,11.771047985394246,0.08023215003264858
19.833864512293108,19.749409156591422,19.746045564144787,19.677837184045828,19.366138420695822,0.2476290568196978,Galaxy,12.275579779121458,0.009897758709278351
20.908603712994697,20.153030940111794,19.328356568917,20.377093328366588,20.436359267835872,1.6134881776922418,QSO,13.358006112038856,0.046826831143540804
19.957695059776814,19.433302966660552,19.819544018296266,19.195821698073953,19.621363557925847,0.12323842437958507,Galaxy,13.05720365863474,0.10290002337153469
16.271445328310246,16.66986477186263,16.825194300994337,16.635933805588895,16.555950375349767,0.0,Star,20.03589394194184,0.03349245739144139
17.762026867696164,16.784580901937293,16.914865720915515,16.502760610329975,16.84640344929583,0.0004691781718703527,Star,20.39146934792079,0.07019922234239151
20.073615165246952,19.691026328878312,19.458753502667342,19.16622380834742,20.047463705342135,0.12366603242660049,Galaxy,14.031967378265584,0.09015441841067097
20.047826895607194,19.851864342633956,20.275849181692912,20.313803304754185,20.29738000465041,2.532138801096538,QSO,11.989875251537361,0.1240871208728453
18.869160081221878,19.969463593446168,19.225377216787688,19.830920125104395,19.409907522529107,0.31043803450288643,Galaxy,13.590484804358582,0.06274940910636759
19.87727263192528,19.71276826446498,19.565120006406893,19.021613178607236,19.97046193411915,0.29820987031836954,Galaxy,13.554869653554869,0.060695368727506124
20.32046333946081,19.77567163671294,19.364979683831017,19.761244442491936,19.123183562139587,0.19291010568248593,Galaxy,12.792807325937314,0.07842662700513499
16.656970294428227,16.38915315119322,16.803615954180547,16.794747276045435,16.842771861899635,0.00012035757263249348,Star,18.355251445025317,0.09052738909430308
16.021576858244618,15.974455797403047,16.648812677576817,16.397802305668087,16.30075999213304,0.002024098839841025,Star,19.4788946710179,0.07537259517811717
20.400811700737254,19.837630421944688,19.866694954121396,18.99252720136624,19.281922512320953,0.30235353438794366,Galaxy,12.939002965200928,0.11147805046657432
20.178650062228595,21.100115576412648,20.39053877297013,20.241287381562188,20.323272522969173,0.7583855935581464,QSO,11.404524792456565,0.05602568500914584
19.762013875762932,19.98536062526007,19.54963777917211,19.123384470157962,19.553114804252974,0.1041396569385166,Galaxy,13.177629141746623,0.08360482800137131
16.22655292799605,16.72428339729647,17.18619933348152,17.059345051700003,16.83647985923668,0.0014751280673480087,Star,21.889854722614768,0.09335638130741057
16.62885180308555,16.308915560453638,16.611580174882388,16.554452590306752,16.39530205546269,0.0012898854759184008,Star,20.210411139566645,0.0679930157028243
19.116309558435937,20.2025979062187,20.05879404369019,19.912478847644152,19.14289695354949,0.17184446483678267,Galaxy,12.297309800016231,0.105191298096799
18.574488053475044,19.64570340408679,19.695399608324216,19.635171800352644,20.0920564310441,0.13423138683863894,Galaxy,11.120781731340468,0.08446875623727049
19.975062269413723,19.993848831770986,19.606011187259895,20.043290513070108,19.94042454679959,0.3679887963334485,Galaxy,11.998109166769668,0.10366537139456822
19.502455629161748,19.592505524419973,19.333062902110843,19.385496338640497,19.252097046951327,0.07040074279325437,Galaxy,13.006204772887623,0.08582312324146496
16.43068067518234,16.826672648875096,16.95336654436426,16.249536276668398,16.713237954200334,0.0018789540277008927,Star,19.69297938162793,0.09129213714461684
20.178737404772097,20.045377774712335,20.498559908259065,20.316287731454423,19.651227724164062,1.9173613281747395,QSO,11.654439751022712,0.06102824729451935
16.77861247041198,16.84976165424322,16.754684436717923,16.851138875486438,16.953622288985898,9.930781628732341e-05,Star,23.51370054679927,0.0610768488442633
16.33154388904137,16.976780602412646,17.09584089508823,17.224627331723152,16.489499710734663,0.0009047142129860655,Star,23.661093928084817,0.1167318943978633
20.3710544875519,20.79341999954044,19.719128174506142,19.920818933593146,20.430223548865428,1.7085759744526792,QSO,13.730890921700311,0.09906531333560997
20.506137014454513,19.782734117684317,20.478060376464878,19.742024242993693,20.306926968348797,2.6244172082029324,QSO,11.828437689174141,0.04931104501332795
20.35118505041363,19.315753508650722,20.13418358719876,20.706271036241926,20.531399683516025,1.587943270974522,QSO,14.121473583239933,0.08542590273964494
18.925423208499772,19.63832542936331,19.258501981911717,19.175711660256862,19.350982589161887,0.3430902760539891,Galaxy,14.31364411961029,0.008786718393937229
19.724565546797596,19.571999125023826,19.452325873370384,19.235872483770063,19.689541409763578,0.10780417500589434,Galaxy,13.645321125760596,0.0627817950890175
19.40079056268245,19.94728637951424,19.659771412374774,18.943265883186957,19.727815562649223,0.3170218217929075,Galaxy,13.241423490661573,0.10883083029859718
15.925066226416789,16.580024847197468,16.263987746589578,16.854358364581273,16.793915577515904,0.0,Star,25.425069355756822,0.07624563233866521
16.91111677417158,16.834187852523723,17.01049909442687,17.28621505443724,17.568919552422862,0.00022239407225173292,Star,20.66225764333678,0.08353738008998093
19.422928034187464,19.65727063921001,19.429683357024192,19.15946607877595,19.98164501483819,0.0858252584496034,Galaxy,12.060354445459488,0.0
19.910783470087747,19.701863001158095,19.677786292460475,19.43075499952117,19.36551306790673,0.3213942949812162,Galaxy,12.486173228171985,0.06823239145591545
16.69286452922669,16.860785020100813,16.242049378036313,16.90410918290792,17.331611644707767,0.0006992354151532652,Star,25.240421389546402,0.09014816671481637
16.333796117084525,16.53487838822658,16.493813094146,17.08847967587469,16.482794371007422,0.0012738423983084564,Star,22.42333864156195,0.09395869626195019
16.39268806305349,16.641575224462002,17.113659682436904,17.29208341767593,16.911256969701878,8.487534052049883e-05,Star,19.609754070835216,0.10887067134003092
16.753980386442347,16.459069701219235,16.677916875368233,16.17506486661452,16.948617867718863,0.0020253480342577552,Star,23.288639244477764,0.07369226744679716
19.502150657424576,19.800411891402412,19.72674022727117,19.53172308358762,19.38208411872419,0.2205135071605361,Galaxy,13.619942099910338,0.07503032562127553
19.594495349344008,20.233720151061878,20.194453663361422,20.236992821332738,20.37157202739193,1.2987249226357127,QSO,11.494628531863729,0.04003647711770413
19.523292102799076,19.75097061002036,19.756853128224712,19.471931410831065,19.76999989932892,0.34812539275154947,Galaxy,13.250366710798382,0.07386435382480407
19.505031228375156,20.22589902461644,19.710232551489938,20.005816622773803,19.693193793033963,1.0913010713668971,QSO,13.960856409564832,0.04215274812806605
16.448734978384245,16.654101864428828,16.546486401609254,16.90521734938147,16.730111525325697,0.0003584572792171535,Star,22.099856644064936,0.024563896405837497
19.992411465905462,19.67549549941552,19.203341210173768,19.275627116501795,19.601892530014005,0.34480906593666777,Galaxy,13.769654985543669,0.04744461889668265
16.55254466955605,16.790380088162944,16.76897396592761,17.01786211118485,16.2357437886871,0.0018662252008585286,Star,26.43668964655538,0.12526054723411914
19.86920285586089,19.68405465563591,19.401326554202623,19.695536767660876,19.387021583092956,0.39844606502109625,Galaxy,13.548385271572918,0.0718831639546017
20.92505969929549,19.703844012403838,19.753041614684033,19.154922477910116,19.715204537282602,0.21203614922062675,Galaxy,12.214439262893816,0.08659632089070098
19.578115970768057,19.203741915019485,20.09656895995411,20.461749550642914,20.509373535385762,1.706338087160867,QSO,12.016077050567857,0.06459511246405832
20.389926529145235,19.881869785793853,19.63653818744503,19.901557828856575,20.700634544398383,1.569414480816849,QSO,11.42669647739203,0.026283469416443078
19.19112028992343,20.22657735150623,19.800525305585804,19.400318735011417,19.20975297678743,0.39454090619273874,Galaxy,11.867914788996922,0.10808339374789122
16.66399664542938,16.74602003588191,16.733709804664095,16.677005812329895,17.20863427592365,0.0,Star,18.32113604085097,0.014834055804332336
19.522294495100773,20.473724307087632,19.28642116558046,19.867565844842545,19.305282074087618,0.05818017615840604,Galaxy,11.512164036216921,0.06335621969625024
20.145938557187034,19.903685318204662,19.76871414877833,19.889909300344325,20.04235377849214,1.7220187148174264,QSO,12.273263304658503,0.07836155357449817
20.712533542585806,19.99755354245248,19.89992123507903,20.371060271173626,20.086628780431525,2.2749597014227856,QSO,12.529041787875075,0.08691468930289566
20.352676213791845,20.162710121110308,19.83547170723964,20.04951143308843,20.36366307360605,1.3544498160338905,QSO,12.015848634296802,0.0582059118641339
19.702952381039893,19.834668990471748,19.44204799104517,19.81230272853392,19.92932974967679,0.24652699212222826,Galaxy,13.961742474341767,0.024861155508350774
19.92963568892802,19.687461338666914,19.301292931947458,19.719475184381874,19.605579231245596,0.398293947159297,Galaxy,13.595941496298765,0.055967201229936855
19.951265603758237,20.15887203248894,20.068171385698687,19.61919966127476,19.66505964730409,1.0529882342030579,QSO,12.912710293531937,0.05753726037141013
20.026629206087396,19.86286099548259,20.089643070951574,20.175000211901015,19.98889589470277,1.79480899193731,QSO,12.064712196950623,0.05680719514534759
16.44953757150796,16.85683477737767,17.472876093720895,17.21987058023081,16.37205528769136,0.0,Star,19.429089609033444,0.1091017577062281
20.188402534383677,19.93250230571947,19.666594833302884,19.22631284388541,20.28794547271107,0.16681756646290657,Galaxy,13.655362124370829,0.043591916655825735
16.11337594024755,16.532313890180806,16.799582204566995,16.878254917469697,17.174387216196052,0.0017770729589908982,Star,19.97475649750781,0.08902937823314477
16.256283014846705,17.21850944168064,16.435232722768763,16.831924446079615,16.64435235821032,0.0008557156214797452,Star,22.902282589324603,0.08474891111653747
17.328258463058724,16.992532763710017,16.167613997466766,16.842710784868757,17.238206428492724,0.0010564966919932328,Star,31.21241411228447,0.1088136523241501
20.804454626543652,20.37702462622969,19.991288450729705,20.01276368348112,20.437257934265208,1.793074821429097,QSO,13.767448538882768,0.07600604384789207
16.670629343381485,16.791712534226033,16.835767758338218,16.73751659304526,17.128556432212736,0.001104690029888126,Star,23.462422338900343,0.10373392901592676
16.71433045584102,17.247651307584466,16.791605263040935,17.01985632757245,17.00371797394047,0.0017324278097628383,Star,22.98787524528126,0.07483339585717706
20.291755064596984,20.209607962566324,20.0837543643349,20.313807675900133,19.98746710734159,2.022647001133659,QSO,12.061320677147453,0.09303177579754401
17.089016535469614,16.999877893898283,16.115778646388424,16.78121220393431,17.017159178895852,0.0,Star,23.667249436029678,0.03491176738258278
20.360352744125187,20.04857853968779,20.117839712400855,20.351529013927006,19.44563068963599,0.1121008851353637,Galaxy,11.560052963102235,0.0008516577112667456
19.502006824509746,19.062527380326376,19.399974744937946,19.958737473200063,19.481157983056814,0.11348872055647735,Galaxy,12.859461067520044,0.09132640560697561
20.33559780418993,19.97448742626148,20.3379729169373,20.47101312954424,20.996776250707008,2.323324338688172,QSO,11.268971375958785,0.0929354937811769
15.683484196560762,16.80992702835443,16.513562454860754,16.6484263928961,16.783410045679954,0.001195103973142888,Star,20.756531784824197,0.09426506999455647
19.89377244659284,19.88976835000349,19.86813962378064,20.002961204936096,20.116363528386234,0.3406302131171321,Galaxy,12.542362962341864,0.06425202455735962
19.44399170009456,19.035764925035078,19.806307655535335,19.67609684893284,19.232541163598388,0.2380945917728739,Galaxy,11.967472133078992,0.12469166756631117
20.608617546392594,19.687773581304697,20.310890429662482,20.813446974542995,20.29993465318447,1.1132221991279505,QSO,11.401732628831471,0.06620366552788934
16.857575517310746,17.412275655955874,17.27648283214478,16.94059122275578,16.473470905196628,0.00034603686636307804,Star,18.29983375673979,0.09262637059017109
19.690518401672893,19.29063649913241,19.460075048197773,19.068483206298822,19.612532449126256,0.37206128171442465,Galaxy,12.352372193060534,0.09783908675012236
16.56811271563744,17.16223157943486,16.91737939797997,16.687048750683168,16.578489601941474,0.0,Star,26.70594023202424,0.13156220479247333
20.316411622073655,19.637020969240844,19.518881033258992,19.244124647549768,19.45738811753012,0.32064827474573754,Galaxy,13.56180555229503,0.070489111406305
16.943190352502864,16.67580172284585,16.416047712707993,16.95561034154088,16.471859079344128,0.0014839822939515272,Star,23.456819917162548,0.06040421281312541
19.754088820399232,19.09288597607198,19.128670677228815,19.869293655874156,19.626108637752786,0.13000182630275237,Galaxy,12.978564925645932,0.035055638467540305
16.15582772623421,16.59133060833142,16.91231593551188,16.973591474638027,16.708148982733757,0.0011137481534861434,Star,17.54997617301572,0.12657101019987418
19.975869106868092,20.08519334601459,20.101631170645756,20.516486828415786,20.230451514557792,2.463445050091732,QSO,13.55648852460443,0.09264232721145621
19.103798804388873,19.63876118715004,19.599424479997285,19.404580771535304,19.59270070682571,0.2975784180893102,Galaxy,12.040927497287399,0.09359183317682906
16.40547683637067,16.174123790385686,16.809325676331348,16.819280988016672,16.790359121765732,0.0008699739385015102,Star,23.676467231252335,0.1735011272397176
16.87619414162711,16.574694159173948,16.860839183069334,16.768953461198873,16.851160301010218,0.0016737943936677578,Star,23.308765178461734,0.08975134223558898
20.6649852018728,20.418005380564605,19.75530093341767,19.919020654716924,19.797755640066367,0.3054656954188273,QSO,13.092161607958033,0.040930357846999034
19.727877190860188,19.590838040710608,19.89365240237116,19.296857006442583,19.371733655601144,0.40694987485358064,Galaxy,12.929001787931535,0.07412289275021072
16.052736320301737,15.862008893284834,16.049490046752105,17.035457214399592,16.604501521682668,0.0003227258159907222,Star,30.578408264561773,0.05075652773454041
16.726597704669324,16.711237685889827,16.768145420813227,16.68177375077368,16.420584287416986,0.00021001364613239704,Star,19.634467446008365,0.06812394816251682
15.74108438810454,16.288184848199744,16.454740647244332,16.452081169004437,16.370433905409143,0.0011983811606264395,Star,20.85748517308828,0.06792231191736178
19.763923034649046,20.19355669835568,20.026488093424664,19.87197734953675,19.900913837363046,0.3027908760025197,Galaxy,11.691108440805905,0.06238926826798852
16.60874085820938,17.37803090685033,16.873231316693506,17.390522584324145,17.293607578665974,0.0016785239514000281,Star,21.475340186031247,0.03820152483933809
19.79189468315263,20.072569440155984,19.607528733498793,19.5945267742601,20.77492617583389,0.0,QSO,13.179159352053246,0.1277750490101689
19.855282051741312,19.488957590601547,19.691330656844148,19.49774763133364,19.371158206231648,0.33243444013249795,Galaxy,13.027419857051868,0.08896544133315182
20.023010822859995,20.235993088447728,20.4867679610448,20.316148533734907,19.827013952995667,1.9045970613332306,QSO,10.717234084580898,0.07323583895899285
19.723971330839703,19.33878871419345,19.564291448019965,19.032017995662866,19.272716482637325,0.25739324154273713,Galaxy,16.26765086132651,0.10272913488547229
17.185321156487827,17.072348036457026,16.80927518340981,16.621407662506925,17.259555950955008,0.0017298287890155297,Star,23.090406050365967,0.09413201824548173
16.693070484541884,16.597382944672933,16.67940222596124,17.58722722762277,16.685537031430744,0.00079096774397258,Star,21.357606293404235,0.08827072198226142
19.482382583320458,19.764020155545047,19.406663270535187,19.43684213756328,19.815622465807124,0.454095131011398,Galaxy,14.569023192109663,0.10054994218300481
20.09587700336517,19.519295841098472,19.676558005526807,19.622435647880728,20.055138970153127,0.12960191315659786,Galaxy,13.249599702257871,0.0840180423127597
17.19797652449376,16.990331664708425,17.056505797289184,16.611620163462486,16.92722276912565,0.0009994369028770412,Star,20.026162061548003,0.10010664370974774
19.961451332945288,19.8568692263174,20.003567367398418,20.359475795722823,19.852802371580967,1.8895812996734656,QSO,13.029783992447046,0.10259336902633326
20.498567287853184,20.48829846621722,19.726538823627145,20.347579060406893,20.045077317837297,1.9446125699675414,QSO,12.888635394424554,0.0848815620509841
20.109015923033105,19.7056452953466,19.8529522930068,19.19348334362052,19.69704555801604,0.31754295042188696,Galaxy,12.244357810255282,0.07338816519511654
16.62126213903115,16.485108119512486,17.07730732715623,16.40448335626177,16.984586760218246,0.0015818504393070787,Star,20.164647961526764,0.12591193404361728
16.948571511179278,16.96604657988155,17.339278356730293,17.32375565089449,17.597733937564502,0.000672694569744976,Star,19.559209776741714,0.065662953806797
17.190379619221407,16.62961337091841,16.93125367458596,16.427054171315657,17.167856744896884,0.002543492856014553,Star,20.62548339216473,0.09173940801282038
16.242109192417672,16.644285295016978,17.11480188316302,16.87039598781533,17.035761525693875,0.0,Star,19.56532228331005,0.092417252322172
19.999914056497495,19.950870050419127,19.84337382620699,20.55650096150768,19.69590114684281,0.7703430363443045,QSO,14.340589486514242,0.061713264432090936
20.430933096713872,20.209632784581153,20.034248367616513,20.01217586092828,20.357142577328663,1.4950420707976961,QSO,12.099176475381915,0.0557653284406552
20.281739074883582,19.77990573362213,19.545585655719975,20.324043863216716,20.0732187422808,1.871352473621316,QSO,13.661043476946505,0.06938443937390447
16.377869112472396,16.856212751640072,16.767081764491714,16.971186206220686,17.439486310276916,0.000989803884374954,Star,18.52589696508421,0.06523349440473176
19.814722199638783,19.975618946534933,19.40104787480897,19.62747385609917,19.634442643388013,0.33436305508544933,Galaxy,12.99279290242939,0.03625608315083404
20.253515709025606,20.622159264045248,19.76698499970327,19.73322264673886,19.423253059727227,0.1886947494005023,Galaxy,11.973153983104531,0.060455147524421736
16.575470261668464,16.905540708380975,16.80089798735999,17.423886442319528,16.97104783503641,0.0013664511465715506,Star,23.280740097777716,0.08798668953903686
16.721746691612104,16.613983474995482,17.09216823846522,17.293218090251013,17.3432180994924,0.0016294040061022004,Star,20.38123126559899,0.11797830752445795
20.19518803204042,19.753781479929263,19.5142688179348,20.034995326488232,20.345278467249504,1.1211125771281392,QSO,14.5073880576868,0.096631740055209
16.66281942697814,16.176728709420477,17.09069936108276,16.53251568474871,17.01865273190875,0.0,Star,21.105489693070112,0.0020139650488928545
16.934044498365832,16.916709890941387,16.241446454027248,16.8245448405014,16.77266118706543,0.0,Star,20.544430842993563,0.09923911144271982
19.91434756311998,20.27705977258738,20.217817876730606,20.38495232274034,20.82263710753709,1.9215956829551346,QSO,11.158767522036403,0.06325544642312847
16.715647759475996,16.63713600515899,16.803435387501196,17.189029794921357,16.80233649654414,0.0009602937176530222,Star,23.644190456105754,0.0935924022406329
20.108749716947933,19.41034551574287,19.30542704621476,19.50979183375719,19.142854873593492,0.20819567641191133,Galaxy,14.131702525856214,0.07957594222368115
19.64379502654776,19.729820821357,20.09896424266095,19.955713734078014,18.93326562454055,2.1374683066223543,QSO,12.405614353999884,0.07421937121739516
15.747181487707477,16.599812943255507,17.326107308010325,16.773003765080077,16.97108661661577,0.0,Star,17.79704563797783,0.07693292816113577
19.8370717784116,20.495547139092785,19.383401638078986,19.87443514088856,19.59848218862431,0.062355385774822136,Galaxy,15.376344079367751,0.0793272707519066
19.850944990262594,20.131156297001255,19.892795215088217,19.424519482890858,19.670533291678385,0.2885255210997803,Galaxy,14.101796292738985,0.12033214916270732
18.824300144570955,19.570251365434412,19.34284707886677,19.66257724345002,19.21910361748641,0.239410545964828,Galaxy,13.179293486071247,0.07941019438744738
16.912940136967066,16.974695412812846,16.901962608357813,16.39557356726194,17.214194585822128,0.0006578471092679528,Star,25.461856926487233,0.11256608399543601
16.5800296356055,16.99553481666986,16.493315915505804,16.826793146053745,16.90840665610776,0.0038095689700963923,Star,23.41965781180593,0.10819717597536971
19.24877841489968,19.948760883841448,20.12154661792145,19.79922480718257,20.377714378375472,0.9933803879780468,QSO,12.191267544906474,0.10001136642750959
20.02325768708285,20.396980636885978,20.317811020192206,20.231945858380804,20.173649683978017,2.2759662091775157,QSO,11.729319209140238,0.02640143539610968
20.334499298540948,19.700935345497964,19.996101575240974,20.08182943814671,20.301334169559382,1.2625789702460857,QSO,12.617910386136183,0.1134989796848482
19.476218508361068,19.82557862936719,19.637849558929293,19.64613485415381,19.62292536588699,0.12425917373562159,Galaxy,13.413868051961645,0.06626296117593236
20.71097217942244,19.625116399648714,20.075801149287962,19.696397411241378,19.62824431263625,0.24788824848932342,Galaxy,11.767354812010746,0.10147181843224318
19.359735494306257,19.761495159657695,19.857713817453323,19.552398208864645,19.368160945995932,0.17252840770507935,Galaxy,12.499505049854761,0.0508240150027876
16.270207513723506,16.796695962764993,16.31403840168247,17.04597346498437,16.52580475909175,0.0013015523068129042,Star,25.059327389331767,0.04444777870090233
16.66903516708885,16.545112500837735,16.212422567880893,17.0071852862578,16.521283210342848,0.0,Star,23.633487994806607,0.139291662104936
16.08503096749039,16.551737687738704,16.69329050532869,17.103644932544558,16.91603737378524,0.0013920109373657568,Star,20.471352830730172,0.05129050799485657
20.427363809829927,19.855611556098,20.598712016354007,20.31014331306586,20.181696711244253,1.3652814980076036,QSO,10.573249177030844,0.11438319917155243
19.547165670876435,20.31342664409283,19.554030711922536,18.98120444025618,19.555002664199527,0.12708851987693637,Galaxy,12.583059919628157,0.08355260964309563
19.88378622011083,20.723363460734806,20.07959695522332,20.398443518393645,20.032381722711527,1.0765689350237244,QSO,11.51161903316719,0.06739639824919486
20.020853435289414,19.88264588581742,20.33266715497311,19.753758641985772,20.07624150464253,2.2821211800703383,QSO,12.457390342155191,0.0786551334700938
16.57848697967267,15.662414906755421,16.883572774353542,16.654830913878325,16.487225923419533,0.0016191050184648525,Star,21.638083776452618,0.04096716510406067
16.6209867193425,16.310314185327353,16.89931204649886,17.047366403129956,16.974384268255562,0.001996554884498404,Star,20.913405315685363,0.07958736861172308
